direction,entry,exit,pnl_pts,mfe,adds,reason,bar_num,range_flag,bar_range,date,signal,instrument,year
LONG,24921.7,24916.2,-5.5,4.0,0,STOP,4,NARROW,16.0,2018-07-10,US30_S2,US30,2018
SHORT,24767.7,24748.7,19.0,43.0,0,STOP,4,NARROW,23.0,2018-07-11,US30_S2,US30,2018
SHORT,24767.7,24745.7,22.0,48.0,1,STOP,4,NARROW,23.0,2018-07-11,US30_S2,US30,2018
SHORT,24865.7,24878.7,-13.0,2.0,0,STOP,4,NARROW,13.0,2018-07-12,US30_S2,US30,2018
SHORT,24865.7,24881.7,-16.0,13.0,0,STOP,4,NARROW,13.0,2018-07-12,US30_S2,US30,2018
LONG,25023.7,25006.7,-17.0,4.0,0,STOP,4,NARROW,20.0,2018-07-13,US30_S2,US30,2018
SHORT,24993.7,25003.7,-10.0,25.5,0,STOP,4,NARROW,20.0,2018-07-13,US30_S2,US30,2018
LONG,25031.7,25019.7,-12.0,3.0,0,STOP,4,NARROW,6.5,2018-07-16,US30_S2,US30,2018
SHORT,25015.2,25015.7,-0.5,11.5,0,STOP,4,NARROW,6.5,2018-07-16,US30_S2,US30,2018
LONG,25095.7,25084.7,-11.0,5.0,0,STOP,4,NARROW,23.0,2018-07-17,US30_S2,US30,2018
LONG,25095.7,25121.2,25.5,42.0,1,STOP,4,NARROW,23.0,2018-07-17,US30_S2,US30,2018
LONG,25189.7,25178.7,-11.0,14.0,0,STOP,4,NARROW,13.0,2018-07-18,US30_S2,US30,2018
LONG,25189.7,25203.7,14.0,24.0,0,STOP,4,NARROW,13.0,2018-07-18,US30_S2,US30,2018
LONG,25134.7,25128.7,-6.0,12.5,0,STOP,4,NARROW,11.0,2018-07-19,US30_S2,US30,2018
LONG,25134.7,25124.7,-10.0,5.0,0,STOP,4,NARROW,11.0,2018-07-19,US30_S2,US30,2018
LONG,25110.7,25109.7,-1.0,14.0,0,STOP,4,NARROW,13.0,2018-07-20,US30_S2,US30,2018
LONG,25110.7,25099.7,-11.0,7.5,0,STOP,4,NARROW,13.0,2018-07-20,US30_S2,US30,2018
LONG,25035.7,25041.7,6.0,14.0,0,STOP,4,NARROW,14.0,2018-07-23,US30_S2,US30,2018
LONG,25035.7,25066.7,31.0,40.5,1,STOP,4,NARROW,14.0,2018-07-23,US30_S2,US30,2018
LONG,25225.7,25224.7,-1.0,17.0,0,STOP,4,NARROW,16.0,2018-07-24,US30_S2,US30,2018
LONG,25225.7,25232.7,7.0,25.0,0,STOP,4,NARROW,16.0,2018-07-24,US30_S2,US30,2018
LONG,25151.7,25188.7,37.0,59.0,1,STOP,4,NARROW,24.0,2018-07-25,US30_S2,US30,2018
LONG,25151.7,25197.2,45.5,56.5,1,STOP,4,NARROW,24.0,2018-07-25,US30_S2,US30,2018
SHORT,25550.2,25554.5,-4.3,11.5,0,STOP,4,NARROW,14.5,2018-07-26,US30_S2,US30,2018
SHORT,25550.2,25561.7,-11.5,1.0,0,STOP,4,NARROW,14.5,2018-07-26,US30_S2,US30,2018
LONG,25544.7,25545.7,1.0,17.0,0,STOP,4,NARROW,12.0,2018-07-27,US30_S2,US30,2018
LONG,25544.7,25543.7,-1.0,13.5,0,STOP,4,NARROW,12.0,2018-07-27,US30_S2,US30,2018
SHORT,25396.2,25391.2,5.0,20.5,0,STOP,4,NARROW,25.5,2018-07-30,US30_S2,US30,2018
SHORT,25396.2,25357.7,38.5,58.5,1,STOP,4,NARROW,25.5,2018-07-30,US30_S2,US30,2018
LONG,25438.7,25475.7,37.0,50.0,1,STOP,4,NARROW,17.0,2018-07-31,US30_S2,US30,2018
LONG,25438.7,25478.7,40.0,50.0,1,STOP,4,NARROW,17.0,2018-07-31,US30_S2,US30,2018
SHORT,25421.2,25362.7,58.5,76.5,2,STOP,4,NARROW,12.5,2018-08-01,US30_S2,US30,2018
SHORT,25421.2,25332.7,88.5,98.5,1,STOP,4,NARROW,12.5,2018-08-01,US30_S2,US30,2018
LONG,25210.7,25227.2,16.5,46.0,0,STOP,4,NARROW,14.0,2018-08-02,US30_S2,US30,2018
LONG,25210.7,25291.7,81.0,90.0,1,STOP,4,NARROW,14.0,2018-08-02,US30_S2,US30,2018
LONG,25399.7,25400.7,1.0,13.0,0,STOP,5,NARROW,21.0,2018-08-03,US30_S2,US30,2018
LONG,25399.7,25414.7,15.0,26.0,0,STOP,5,NARROW,21.0,2018-08-03,US30_S2,US30,2018
LONG,25451.7,25539.7,88.0,90.0,2,STOP,4,NARROW,11.0,2018-08-06,US30_S2,US30,2018
LONG,25451.7,25529.2,77.5,84.0,1,STOP,4,NARROW,11.0,2018-08-06,US30_S2,US30,2018
SHORT,25657.7,25658.7,-1.0,11.0,0,STOP,4,NARROW,13.5,2018-08-07,US30_S2,US30,2018
SHORT,25657.7,25658.7,-1.0,8.0,0,STOP,4,NARROW,13.5,2018-08-07,US30_S2,US30,2018
SHORT,25599.7,25610.7,-11.0,9.0,0,STOP,4,NARROW,8.0,2018-08-08,US30_S2,US30,2018
SHORT,25599.7,25572.2,27.5,34.5,1,STOP,4,NARROW,8.0,2018-08-08,US30_S2,US30,2018
LONG,25583.7,25566.7,-17.0,1.0,0,STOP,4,NARROW,10.0,2018-08-09,US30_S2,US30,2018
SHORT,25563.7,25535.7,28.0,45.0,1,STOP,4,NARROW,10.0,2018-08-09,US30_S2,US30,2018
LONG,25331.7,25354.7,23.0,40.3,1,STOP,4,NARROW,23.0,2018-08-10,US30_S2,US30,2018
LONG,25331.7,25330.7,-1.0,28.0,0,STOP,4,NARROW,23.0,2018-08-10,US30_S2,US30,2018
SHORT,25257.7,25271.7,-14.0,6.0,0,STOP,5,NARROW,13.5,2018-08-13,US30_S2,US30,2018
SHORT,25257.7,25215.7,42.0,58.0,1,STOP,5,NARROW,13.5,2018-08-13,US30_S2,US30,2018
LONG,25305.7,25294.7,-11.0,2.0,0,STOP,5,NARROW,26.0,2018-08-14,US30_S2,US30,2018
SHORT,25269.7,25286.7,-17.0,2.0,0,STOP,5,NARROW,26.0,2018-08-14,US30_S2,US30,2018
LONG,25065.7,25054.2,-11.5,31.0,0,STOP,5,NARROW,23.5,2018-08-15,US30_S2,US30,2018
LONG,25065.7,25046.2,-19.5,9.0,0,STOP,5,NARROW,23.5,2018-08-15,US30_S2,US30,2018
LONG,25524.2,25579.7,55.5,70.5,1,STOP,4,NARROW,20.5,2018-08-16,US30_S2,US30,2018
LONG,25524.2,25557.7,33.5,52.5,1,STOP,4,NARROW,20.5,2018-08-16,US30_S2,US30,2018
LONG,25594.7,25640.7,46.0,71.0,1,STOP,4,NARROW,14.5,2018-08-17,US30_S2,US30,2018
LONG,25594.7,25632.7,38.0,51.0,1,STOP,4,NARROW,14.5,2018-08-17,US30_S2,US30,2018
LONG,25765.2,25764.7,-0.5,19.0,0,STOP,4,NARROW,16.5,2018-08-20,US30_S2,US30,2018
LONG,25765.2,25776.2,11.0,19.5,0,STOP,4,NARROW,16.5,2018-08-20,US30_S2,US30,2018
LONG,25818.7,25865.7,47.0,57.0,1,STOP,5,NARROW,14.0,2018-08-21,US30_S2,US30,2018
LONG,25818.7,25877.7,59.0,68.5,1,STOP,5,NARROW,14.0,2018-08-21,US30_S2,US30,2018
LONG,25810.7,25799.7,-11.0,7.0,0,STOP,4,NARROW,17.0,2018-08-22,US30_S2,US30,2018
LONG,25810.7,25805.7,-5.0,12.0,0,STOP,4,NARROW,17.0,2018-08-22,US30_S2,US30,2018
SHORT,25620.7,25635.7,-15.0,15.5,0,STOP,5,NARROW,20.5,2018-08-23,US30_S2,US30,2018
SHORT,25620.7,25633.7,-13.0,1.0,0,STOP,5,NARROW,20.5,2018-08-23,US30_S2,US30,2018
SHORT,25772.2,25791.7,-19.5,1.5,0,STOP,4,NARROW,14.5,2018-08-24,US30_S2,US30,2018
LONG,25796.7,25797.7,1.0,18.0,0,STOP,4,NARROW,14.5,2018-08-24,US30_S2,US30,2018
SHORT,26006.7,26014.7,-8.0,9.0,0,STOP,4,NARROW,9.0,2018-08-27,US30_S2,US30,2018
SHORT,26006.7,26012.7,-6.0,18.0,0,STOP,4,NARROW,9.0,2018-08-27,US30_S2,US30,2018
SHORT,26087.7,26068.7,19.0,30.0,0,STOP,4,NARROW,15.0,2018-08-28,US30_S2,US30,2018
SHORT,26087.7,26058.7,29.0,42.0,1,STOP,4,NARROW,15.0,2018-08-28,US30_S2,US30,2018
LONG,26130.7,26146.7,16.0,36.0,0,STOP,4,NARROW,19.0,2018-08-29,US30_S2,US30,2018
LONG,26130.7,26140.2,9.5,25.0,0,STOP,4,NARROW,19.0,2018-08-29,US30_S2,US30,2018
SHORT,26033.7,26015.7,18.0,35.0,0,STOP,4,NARROW,14.0,2018-08-30,US30_S2,US30,2018
SHORT,26033.7,26024.7,9.0,26.0,0,STOP,4,NARROW,14.0,2018-08-30,US30_S2,US30,2018
SHORT,25964.2,25904.7,59.5,77.5,2,STOP,4,NARROW,14.0,2018-08-31,US30_S2,US30,2018
SHORT,25964.2,25913.7,50.5,72.5,1,STOP,4,NARROW,14.0,2018-08-31,US30_S2,US30,2018
SHORT,26003.7,26019.2,-15.5,2.0,0,STOP,4,NARROW,5.5,2018-09-03,US30_S2,US30,2018
LONG,26019.2,26023.7,4.5,11.5,0,STOP,4,NARROW,5.5,2018-09-03,US30_S2,US30,2018
SHORT,25889.7,25916.7,-27.0,0.0,0,STOP,4,NARROW,17.0,2018-09-04,US30_S2,US30,2018
SHORT,25889.7,25859.2,30.5,50.0,1,STOP,4,NARROW,17.0,2018-09-04,US30_S2,US30,2018
SHORT,25942.7,25917.7,25.0,47.0,1,STOP,5,NARROW,22.0,2018-09-05,US30_S2,US30,2018
SHORT,25942.7,25936.7,6.0,27.0,0,STOP,5,NARROW,22.0,2018-09-05,US30_S2,US30,2018
SHORT,25877.2,25907.7,-30.5,0.0,0,STOP,4,NARROW,20.5,2018-09-06,US30_S2,US30,2018
LONG,25907.7,25913.7,6.0,31.0,0,STOP,4,NARROW,20.5,2018-09-06,US30_S2,US30,2018
SHORT,25954.7,25973.7,-19.0,3.0,0,STOP,4,NARROW,16.0,2018-09-07,US30_S2,US30,2018
LONG,25980.7,25990.7,10.0,22.5,0,STOP,4,NARROW,16.0,2018-09-07,US30_S2,US30,2018
LONG,25950.7,25947.7,-3.0,9.5,0,STOP,4,NARROW,22.0,2018-09-10,US30_S2,US30,2018
SHORT,25918.7,25923.2,-4.5,22.0,0,STOP,4,NARROW,22.0,2018-09-10,US30_S2,US30,2018
LONG,25921.7,25989.7,68.0,84.0,1,STOP,4,NARROW,10.0,2018-09-11,US30_S2,US30,2018
LONG,25921.7,25987.7,66.0,76.5,1,STOP,4,NARROW,10.0,2018-09-11,US30_S2,US30,2018
LONG,26080.7,26117.7,37.0,67.0,1,STOP,4,NARROW,29.0,2018-09-12,US30_S2,US30,2018
LONG,26080.7,26041.7,-39.0,24.0,0,STOP,4,NARROW,29.0,2018-09-12,US30_S2,US30,2018
SHORT,26078.7,26103.7,-25.0,14.0,0,STOP,4,NARROW,21.0,2018-09-13,US30_S2,US30,2018
LONG,26109.7,26143.7,34.0,60.0,1,STOP,4,NARROW,21.0,2018-09-13,US30_S2,US30,2018
LONG,26195.2,26195.7,0.5,14.5,0,STOP,4,NARROW,10.5,2018-09-14,US30_S2,US30,2018
LONG,26195.2,26174.7,-20.5,4.5,0,STOP,4,NARROW,10.5,2018-09-14,US30_S2,US30,2018
SHORT,26140.2,26147.7,-7.5,9.5,0,STOP,4,NARROW,13.5,2018-09-17,US30_S2,US30,2018
SHORT,26140.2,26141.7,-1.5,12.5,0,STOP,4,NARROW,13.5,2018-09-17,US30_S2,US30,2018
LONG,26184.7,26198.7,14.0,22.0,0,STOP,4,NARROW,15.0,2018-09-18,US30_S2,US30,2018
LONG,26184.7,26223.7,39.0,54.3,1,STOP,4,NARROW,15.0,2018-09-18,US30_S2,US30,2018
SHORT,26432.7,26445.7,-13.0,3.0,0,STOP,4,NARROW,25.0,2018-09-19,US30_S2,US30,2018
SHORT,26432.7,26445.7,-13.0,0.0,0,STOP,4,NARROW,25.0,2018-09-19,US30_S2,US30,2018
LONG,26641.7,26630.7,-11.0,13.0,0,STOP,4,NARROW,16.0,2018-09-20,US30_S2,US30,2018
LONG,26641.7,26650.7,9.0,25.0,0,STOP,4,NARROW,16.0,2018-09-20,US30_S2,US30,2018
LONG,26737.7,26752.7,15.0,29.0,0,STOP,4,NARROW,15.0,2018-09-21,US30_S2,US30,2018
LONG,26737.7,26733.7,-4.0,20.0,0,STOP,4,NARROW,15.0,2018-09-21,US30_S2,US30,2018
LONG,26596.7,26587.7,-9.0,10.0,0,STOP,4,NARROW,13.0,2018-09-24,US30_S2,US30,2018
SHORT,26573.7,26568.7,5.0,17.0,0,STOP,4,NARROW,13.0,2018-09-24,US30_S2,US30,2018
LONG,26588.7,26590.7,2.0,13.5,0,STOP,4,NARROW,13.0,2018-09-25,US30_S2,US30,2018
LONG,26588.7,26586.7,-2.0,8.0,0,STOP,4,NARROW,13.0,2018-09-25,US30_S2,US30,2018
LONG,26555.2,26546.7,-8.5,2.5,0,STOP,4,NARROW,13.5,2018-09-26,US30_S2,US30,2018
SHORT,26531.7,26538.7,-7.0,2.0,0,STOP,4,NARROW,13.5,2018-09-26,US30_S2,US30,2018
LONG,26511.7,26535.7,24.0,45.0,1,STOP,4,NARROW,20.0,2018-09-27,US30_S2,US30,2018
LONG,26511.7,26543.7,32.0,45.0,1,STOP,4,NARROW,20.0,2018-09-27,US30_S2,US30,2018
SHORT,26478.7,26489.7,-11.0,2.0,0,STOP,4,NARROW,17.0,2018-09-28,US30_S2,US30,2018
SHORT,26478.7,26486.7,-8.0,1.0,0,STOP,4,NARROW,17.0,2018-09-28,US30_S2,US30,2018
SHORT,26712.7,26717.7,-5.0,16.0,0,STOP,4,NARROW,18.5,2018-10-01,US30_S2,US30,2018
SHORT,26712.7,26660.7,52.0,64.0,1,STOP,4,NARROW,18.5,2018-10-01,US30_S2,US30,2018
LONG,26778.2,26775.2,-3.0,15.5,0,STOP,4,NARROW,24.5,2018-10-02,US30_S2,US30,2018
LONG,26778.2,26789.7,11.5,21.5,0,STOP,4,NARROW,24.5,2018-10-02,US30_S2,US30,2018
LONG,26915.0,26897.7,-17.3,5.7,0,STOP,4,NARROW,11.3,2018-10-03,US30_S2,US30,2018
SHORT,26893.7,26894.2,-0.5,13.0,0,STOP,4,NARROW,11.3,2018-10-03,US30_S2,US30,2018
LONG,26644.7,26620.7,-24.0,3.5,0,STOP,4,NARROW,26.0,2018-10-04,US30_S2,US30,2018
SHORT,26608.7,26517.7,91.0,112.0,1,STOP,4,NARROW,26.0,2018-10-04,US30_S2,US30,2018
SHORT,26468.7,26366.7,102.0,117.0,2,STOP,5,NARROW,22.0,2018-10-05,US30_S2,US30,2018
SHORT,26468.7,26374.7,94.0,108.0,1,STOP,5,NARROW,22.0,2018-10-05,US30_S2,US30,2018
SHORT,26365.2,26235.7,129.5,148.5,2,STOP,4,NARROW,18.5,2018-10-08,US30_S2,US30,2018
SHORT,26365.2,26279.7,85.5,111.5,1,STOP,4,NARROW,18.5,2018-10-08,US30_S2,US30,2018
LONG,26446.7,26463.7,17.0,52.0,1,STOP,4,NARROW,29.0,2018-10-09,US30_S2,US30,2018
LONG,26446.7,26507.7,61.0,96.0,1,STOP,4,NARROW,29.0,2018-10-09,US30_S2,US30,2018
SHORT,26033.7,26073.2,-39.5,34.0,0,STOP,4,NARROW,29.5,2018-10-10,US30_S2,US30,2018
SHORT,26033.7,26033.7,0.0,26.5,0,STOP,4,NARROW,29.5,2018-10-10,US30_S2,US30,2018
SHORT,25300.7,25395.2,-94.5,0.5,0,STOP,5,WIDE,50.0,2018-10-11,US30_S2,US30,2018
LONG,25433.2,25446.7,13.5,100.0,0,STOP,5,WIDE,50.0,2018-10-11,US30_S2,US30,2018
SHORT,25316.2,25214.7,101.5,162.0,2,STOP,5,NORMAL,35.5,2018-10-12,US30_S2,US30,2018
SHORT,25316.2,25168.2,148.0,182.0,1,STOP,5,NORMAL,35.5,2018-10-12,US30_S2,US30,2018
LONG,25378.2,25405.7,27.5,61.5,1,STOP,4,NARROW,29.5,2018-10-15,US30_S2,US30,2018
LONG,25378.2,25338.7,-39.5,44.0,0,STOP,4,NARROW,29.5,2018-10-15,US30_S2,US30,2018
LONG,25622.7,25601.2,-21.5,4.5,0,STOP,4,NARROW,25.5,2018-10-16,US30_S2,US30,2018
SHORT,25587.2,25611.2,-24.0,6.5,0,STOP,4,NARROW,25.5,2018-10-16,US30_S2,US30,2018
LONG,25633.2,25716.7,83.5,94.5,1,STOP,5,NORMAL,33.5,2018-10-17,US30_S2,US30,2018
LONG,25633.2,25809.7,176.5,179.5,2,STOP,5,NORMAL,33.5,2018-10-17,US30_S2,US30,2018
SHORT,25546.7,25546.7,0.0,26.0,0,STOP,4,NARROW,28.0,2018-10-18,US30_S2,US30,2018
SHORT,25546.7,25453.2,93.5,128.0,1,STOP,4,NARROW,28.0,2018-10-18,US30_S2,US30,2018
SHORT,25494.2,25462.7,31.5,60.5,1,STOP,5,NORMAL,50.0,2018-10-19,US30_S2,US30,2018
SHORT,25494.2,25552.7,-58.5,37.5,0,STOP,5,NORMAL,50.0,2018-10-19,US30_S2,US30,2018
LONG,25420.7,25355.7,-65.0,5.5,0,STOP,5,NORMAL,50.0,2018-10-22,US30_S2,US30,2018
SHORT,25355.7,25334.0,21.7,67.0,1,STOP,5,NORMAL,50.0,2018-10-22,US30_S2,US30,2018
SHORT,24938.7,24855.7,83.0,124.0,2,STOP,5,NORMAL,32.0,2018-10-23,US30_S2,US30,2018
SHORT,24938.7,24949.2,-10.5,88.0,0,STOP,5,NORMAL,32.0,2018-10-23,US30_S2,US30,2018
SHORT,24919.2,24946.7,-27.5,15.0,0,STOP,5,NORMAL,50.0,2018-10-24,US30_S2,US30,2018
LONG,24987.2,25132.7,145.5,170.0,1,STOP,5,NORMAL,50.0,2018-10-24,US30_S2,US30,2018
LONG,24982.7,24945.7,-37.0,12.0,0,STOP,5,NORMAL,50.0,2018-10-25,US30_S2,US30,2018
SHORT,24886.7,24868.7,18.0,42.7,1,STOP,5,NORMAL,50.0,2018-10-25,US30_S2,US30,2018
LONG,24612.2,24629.7,17.5,105.5,1,STOP,5,NORMAL,50.0,2018-10-26,US30_S2,US30,2018
LONG,24612.2,24626.2,14.0,89.5,1,STOP,5,NORMAL,50.0,2018-10-26,US30_S2,US30,2018
LONG,24900.7,24877.7,-23.0,11.3,0,STOP,5,NORMAL,50.0,2018-10-29,US30_S2,US30,2018
LONG,24900.7,24900.7,0.0,51.5,0,STOP,5,NORMAL,50.0,2018-10-29,US30_S2,US30,2018
LONG,24664.2,24690.2,26.0,91.0,2,STOP,5,NORMAL,50.0,2018-10-30,US30_S2,US30,2018
LONG,24664.2,24616.2,-48.0,33.5,0,STOP,5,NORMAL,50.0,2018-10-30,US30_S2,US30,2018
LONG,25227.2,25209.2,-18.0,9.0,0,STOP,5,NORMAL,50.0,2018-10-31,US30_S2,US30,2018
SHORT,25172.7,25172.7,0.0,40.5,1,STOP,5,NORMAL,50.0,2018-10-31,US30_S2,US30,2018
LONG,25339.7,25315.7,-24.0,17.0,0,STOP,5,NORMAL,37.0,2018-11-01,US30_S2,US30,2018
LONG,25339.7,25321.2,-18.5,11.5,0,STOP,5,NORMAL,37.0,2018-11-01,US30_S2,US30,2018
LONG,25289.2,25260.7,-28.5,20.5,0,STOP,5,NORMAL,50.0,2018-11-02,US30_S2,US30,2018
SHORT,25220.7,25255.2,-34.5,11.5,0,STOP,5,NORMAL,50.0,2018-11-02,US30_S2,US30,2018
SHORT,25385.7,25386.2,-0.5,26.5,0,STOP,4,NARROW,21.5,2018-11-05,US30_S2,US30,2018
SHORT,25385.7,25399.7,-14.0,25.5,0,STOP,4,NARROW,21.5,2018-11-05,US30_S2,US30,2018
SHORT,25579.7,25579.7,0.0,33.5,0,STOP,4,NARROW,20.0,2018-11-06,US30_S2,US30,2018
SHORT,25579.7,25585.2,-5.5,17.0,0,STOP,4,NARROW,20.0,2018-11-06,US30_S2,US30,2018
LONG,25910.7,25905.2,-5.5,16.0,0,STOP,5,NARROW,20.0,2018-11-07,US30_S2,US30,2018
LONG,25910.7,25975.2,64.5,80.0,1,STOP,5,NARROW,20.0,2018-11-07,US30_S2,US30,2018
SHORT,26200.2,26215.7,-15.5,20.0,0,STOP,4,NARROW,12.0,2018-11-08,US30_S2,US30,2018
LONG,26222.2,26245.7,23.5,40.0,1,STOP,4,NARROW,12.0,2018-11-08,US30_S2,US30,2018
LONG,26021.7,25983.7,-38.0,3.0,0,STOP,5,NARROW,28.0,2018-11-09,US30_S2,US30,2018
SHORT,25983.7,25964.2,19.5,56.0,1,STOP,5,NARROW,28.0,2018-11-09,US30_S2,US30,2018
SHORT,25559.7,25568.2,-8.5,36.0,0,STOP,5,NORMAL,37.5,2018-11-12,US30_S2,US30,2018
SHORT,25559.7,25582.7,-23.0,47.5,0,STOP,5,NORMAL,37.5,2018-11-12,US30_S2,US30,2018
SHORT,25458.2,25440.7,17.5,44.5,1,STOP,5,NORMAL,50.0,2018-11-13,US30_S2,US30,2018
SHORT,25458.2,25455.7,2.5,29.5,0,STOP,5,NORMAL,50.0,2018-11-13,US30_S2,US30,2018
SHORT,25179.7,25147.7,32.0,68.0,1,STOP,5,NORMAL,50.0,2018-11-14,US30_S2,US30,2018
SHORT,25179.7,25160.7,19.0,66.5,1,STOP,5,NORMAL,50.0,2018-11-14,US30_S2,US30,2018
LONG,24993.7,24993.7,0.0,37.0,0,STOP,5,NORMAL,50.0,2018-11-15,US30_S2,US30,2018
LONG,24993.7,25007.7,14.0,60.0,1,STOP,5,NORMAL,50.0,2018-11-15,US30_S2,US30,2018
SHORT,25330.7,25298.7,32.0,69.0,1,STOP,4,NARROW,17.5,2018-11-16,US30_S2,US30,2018
SHORT,25330.7,25308.2,22.5,66.5,0,STOP,4,NARROW,17.5,2018-11-16,US30_S2,US30,2018
LONG,25169.2,25135.2,-34.0,5.5,0,STOP,4,NARROW,24.0,2018-11-19,US30_S2,US30,2018
SHORT,25135.2,25005.7,129.5,135.5,2,STOP,4,NARROW,24.0,2018-11-19,US30_S2,US30,2018
SHORT,24562.7,24562.7,0.0,46.0,1,STOP,5,NORMAL,36.0,2018-11-20,US30_S2,US30,2018
LONG,24608.7,24608.7,0.0,58.0,0,STOP,5,NORMAL,36.0,2018-11-20,US30_S2,US30,2018
SHORT,24634.2,24625.7,8.5,47.5,1,STOP,5,NARROW,13.5,2018-11-21,US30_S2,US30,2018
SHORT,24634.2,24600.2,34.0,60.5,1,STOP,5,NARROW,13.5,2018-11-21,US30_S2,US30,2018
LONG,24329.2,24311.7,-17.5,3.0,0,STOP,5,NARROW,19.5,2018-11-22,US30_S2,US30,2018
LONG,24329.2,24350.2,21.0,31.5,0,STOP,5,NARROW,19.5,2018-11-22,US30_S2,US30,2018
SHORT,24382.7,24393.7,-11.0,10.5,0,STOP,5,NARROW,20.0,2018-11-23,US30_S2,US30,2018
SHORT,24382.7,24335.2,47.5,81.5,1,STOP,5,NARROW,20.0,2018-11-23,US30_S2,US30,2018
SHORT,24622.7,24560.7,62.0,87.0,2,STOP,4,NARROW,24.0,2018-11-26,US30_S2,US30,2018
SHORT,24622.7,24579.7,43.0,58.0,1,STOP,4,NARROW,24.0,2018-11-26,US30_S2,US30,2018
SHORT,24582.2,24583.7,-1.5,34.5,0,STOP,4,NARROW,17.0,2018-11-27,US30_S2,US30,2018
LONG,24609.2,24602.7,-6.5,12.5,0,STOP,4,NARROW,17.0,2018-11-27,US30_S2,US30,2018
SHORT,24914.7,24934.7,-20.0,0.0,0,STOP,4,NARROW,24.0,2018-11-28,US30_S2,US30,2018
LONG,24948.7,25195.2,246.5,259.0,2,STOP,4,NARROW,24.0,2018-11-28,US30_S2,US30,2018
LONG,25278.7,25281.2,2.5,20.0,0,STOP,5,NORMAL,50.0,2018-11-29,US30_S2,US30,2018
LONG,25278.7,25283.2,4.5,29.5,0,STOP,5,NORMAL,50.0,2018-11-29,US30_S2,US30,2018
LONG,25298.2,25275.2,-23.0,6.5,0,STOP,4,NARROW,13.0,2018-11-30,US30_S2,US30,2018
SHORT,25275.2,25292.2,-17.0,27.5,0,STOP,4,NARROW,13.0,2018-11-30,US30_S2,US30,2018
LONG,25772.7,25733.7,-39.0,4.0,0,STOP,4,NARROW,29.0,2018-12-03,US30_S2,US30,2018
SHORT,25733.7,25696.7,37.0,64.5,1,STOP,4,NARROW,29.0,2018-12-03,US30_S2,US30,2018
LONG,25638.7,25620.2,-18.5,19.0,0,STOP,4,NARROW,24.5,2018-12-04,US30_S2,US30,2018
SHORT,25604.2,25638.7,-34.5,7.5,0,STOP,4,NARROW,24.5,2018-12-04,US30_S2,US30,2018
SHORT,24299.2,24299.2,0.0,54.5,1,STOP,5,NORMAL,50.0,2018-12-06,US30_S2,US30,2018
LONG,24357.7,24440.7,83.0,97.0,2,STOP,5,NORMAL,50.0,2018-12-06,US30_S2,US30,2018
SHORT,24521.7,24567.2,-45.5,12.0,0,STOP,5,NORMAL,50.0,2018-12-07,US30_S2,US30,2018
LONG,24604.7,24604.7,0.0,49.5,0,STOP,5,NORMAL,50.0,2018-12-07,US30_S2,US30,2018
LONG,23956.7,24051.2,94.5,127.0,1,STOP,5,NORMAL,50.0,2018-12-10,US30_S2,US30,2018
LONG,23956.7,23970.2,13.5,95.5,2,STOP,5,NORMAL,50.0,2018-12-10,US30_S2,US30,2018
SHORT,24489.2,24477.7,11.5,67.0,1,STOP,5,NORMAL,50.0,2018-12-11,US30_S2,US30,2018
SHORT,24489.2,24350.2,139.0,184.5,2,STOP,5,NORMAL,50.0,2018-12-11,US30_S2,US30,2018
SHORT,24700.2,24737.2,-37.0,0.0,0,STOP,5,NARROW,27.0,2018-12-12,US30_S2,US30,2018
SHORT,24700.2,24700.2,0.0,48.5,1,STOP,5,NARROW,27.0,2018-12-12,US30_S2,US30,2018
LONG,24578.7,24578.7,0.0,45.5,1,STOP,5,NORMAL,50.0,2018-12-13,US30_S2,US30,2018
LONG,24578.7,24637.2,58.5,107.0,0,STOP,5,NORMAL,50.0,2018-12-13,US30_S2,US30,2018
SHORT,24196.7,24242.2,-45.5,2.0,0,STOP,5,NORMAL,50.0,2018-12-14,US30_S2,US30,2018
SHORT,24196.7,24164.2,32.5,76.0,1,STOP,5,NORMAL,50.0,2018-12-14,US30_S2,US30,2018
SHORT,24031.7,24026.2,5.5,45.5,0,STOP,5,NARROW,24.5,2018-12-17,US30_S2,US30,2018
SHORT,24031.7,24044.2,-12.5,53.0,0,STOP,5,NARROW,24.5,2018-12-17,US30_S2,US30,2018
SHORT,23731.7,23775.2,-43.5,0.5,0,STOP,5,NORMAL,33.5,2018-12-18,US30_S2,US30,2018
LONG,23775.2,23815.2,40.0,79.5,0,STOP,5,NORMAL,33.5,2018-12-18,US30_S2,US30,2018
LONG,23852.7,23824.7,-28.0,10.5,0,STOP,5,NARROW,18.0,2018-12-19,US30_S2,US30,2018
LONG,23852.7,23967.7,115.0,119.0,2,STOP,5,NARROW,18.0,2018-12-19,US30_S2,US30,2018
SHORT,23078.7,22962.2,116.5,198.0,2,STOP,5,NORMAL,50.0,2018-12-20,US30_S2,US30,2018
SHORT,23078.7,22939.7,139.0,174.0,1,STOP,5,NORMAL,50.0,2018-12-20,US30_S2,US30,2018
LONG,22963.2,22984.2,21.0,73.5,1,STOP,5,NORMAL,50.0,2018-12-21,US30_S2,US30,2018
SHORT,22906.2,22791.2,115.0,152.5,2,STOP,5,NORMAL,50.0,2018-12-21,US30_S2,US30,2018
