date,signal,instrument,pnl_pts,entry_num,direction,year
2020-02-05,DAX_S1,DAX,107.6,3,LONG,2020
2020-02-06,DAX_S1,DAX,-2.8,1,SHORT,2020
2020-02-06,DAX_S1,DAX,-10.4,2,SHORT,2020
2020-02-06,DAX_S1,DAX,-6.1,3,LONG,2020
2020-02-07,DAX_S1,DAX,-4.1,1,LONG,2020
2020-02-07,DAX_S1,DAX,-7.3,2,SHORT,2020
2020-02-07,DAX_S1,DAX,-5.1,3,LONG,2020
2020-02-10,DAX_S1,DAX,10.1,1,SHORT,2020
2020-02-10,DAX_S1,DAX,-8.8,2,SHORT,2020
2020-02-10,DAX_S1,DAX,-0.8,3,SHORT,2020
2020-02-11,DAX_S1,DAX,-3.2,1,SHORT,2020
2020-02-11,DAX_S1,DAX,61.8,2,SHORT,2020
2020-02-11,DAX_S1,DAX,29.3,3,SHORT,2020
2020-02-12,DAX_S1,DAX,27.5,1,LONG,2020
2020-02-12,DAX_S1,DAX,23.6,2,LONG,2020
2020-02-12,DAX_S1,DAX,21.5,3,LONG,2020
2020-02-13,DAX_S1,DAX,15.8,1,SHORT,2020
2020-02-13,DAX_S1,DAX,31.6,2,SHORT,2020
2020-02-13,DAX_S1,DAX,167.9,3,SHORT,2020
2020-02-14,DAX_S1,DAX,-6.4,1,SHORT,2020
2020-02-14,DAX_S1,DAX,5.7,2,SHORT,2020
2020-02-14,DAX_S1,DAX,-7.0,3,SHORT,2020
2020-02-17,DAX_S1,DAX,18.5,1,SHORT,2020
2020-02-17,DAX_S1,DAX,9.7,2,SHORT,2020
2020-02-17,DAX_S1,DAX,23.1,3,SHORT,2020
2020-02-18,DAX_S1,DAX,-12.1,1,SHORT,2020
2020-02-18,DAX_S1,DAX,-10.5,2,SHORT,2020
2020-02-18,DAX_S1,DAX,16.9,3,SHORT,2020
2020-02-19,DAX_S1,DAX,-9.1,1,LONG,2020
2020-02-19,DAX_S1,DAX,1.8,2,LONG,2020
2020-02-19,DAX_S1,DAX,6.7,3,LONG,2020
2020-02-20,DAX_S1,DAX,-8.7,1,SHORT,2020
2020-02-20,DAX_S1,DAX,-5.5,2,LONG,2020
2020-02-20,DAX_S1,DAX,-6.2,3,SHORT,2020
2020-02-21,DAX_S1,DAX,31.5,1,LONG,2020
2020-02-21,DAX_S1,DAX,6.9,2,LONG,2020
2020-02-21,DAX_S1,DAX,13.4,3,LONG,2020
2020-02-24,DAX_S1,DAX,164.2,1,SHORT,2020
2020-02-24,DAX_S1,DAX,132.5,2,SHORT,2020
2020-02-24,DAX_S1,DAX,130.1,3,SHORT,2020
2020-02-25,DAX_S1,DAX,-7.9,1,SHORT,2020
2020-02-25,DAX_S1,DAX,6.8,2,SHORT,2020
2020-02-25,DAX_S1,DAX,33.1,3,SHORT,2020
2020-02-26,DAX_S1,DAX,155.5,1,SHORT,2020
2020-02-26,DAX_S1,DAX,219.5,2,SHORT,2020
2020-02-26,DAX_S1,DAX,183.8,3,SHORT,2020
2020-02-27,DAX_S1,DAX,19.1,1,SHORT,2020
2020-02-27,DAX_S1,DAX,2.7,2,SHORT,2020
2020-02-27,DAX_S1,DAX,-17.0,3,LONG,2020
2020-02-28,DAX_S1,DAX,191.2,1,SHORT,2020
2020-02-28,DAX_S1,DAX,120.6,2,SHORT,2020
2020-02-28,DAX_S1,DAX,201.5,3,SHORT,2020
2020-03-02,DAX_S1,DAX,-55.5,1,SHORT,2020
2020-03-02,DAX_S1,DAX,-17.9,2,LONG,2020
2020-03-02,DAX_S1,DAX,0.0,3,SHORT,2020
2020-03-03,DAX_S1,DAX,-2.5,1,LONG,2020
2020-03-03,DAX_S1,DAX,-12.2,2,LONG,2020
2020-03-03,DAX_S1,DAX,10.0,3,LONG,2020
2020-03-04,DAX_S1,DAX,24.2,1,LONG,2020
2020-03-04,DAX_S1,DAX,41.3,2,LONG,2020
2020-03-04,DAX_S1,DAX,61.4,3,LONG,2020
2020-03-05,DAX_S1,DAX,-21.3,1,SHORT,2020
2020-03-05,DAX_S1,DAX,12.8,2,SHORT,2020
2020-03-05,DAX_S1,DAX,108.8,3,SHORT,2020
2020-03-06,DAX_S1,DAX,93.0,1,SHORT,2020
2020-03-06,DAX_S1,DAX,73.4,2,SHORT,2020
2020-03-06,DAX_S1,DAX,192.1,3,SHORT,2020
2020-03-09,DAX_S1,DAX,-7.9,1,LONG,2020
2020-03-09,DAX_S1,DAX,390.3,2,LONG,2020
2020-03-09,DAX_S1,DAX,97.3,3,LONG,2020
2020-03-10,DAX_S1,DAX,147.6,1,LONG,2020
2020-03-10,DAX_S1,DAX,122.1,2,LONG,2020
2020-03-10,DAX_S1,DAX,144.9,3,LONG,2020
2020-03-11,DAX_S1,DAX,0.0,1,SHORT,2020
2020-03-11,DAX_S1,DAX,-5.2,2,LONG,2020
2020-03-11,DAX_S1,DAX,16.6,3,LONG,2020
2020-03-12,DAX_S1,DAX,-29.7,1,SHORT,2020
2020-03-12,DAX_S1,DAX,153.0,2,SHORT,2020
2020-03-12,DAX_S1,DAX,97.5,3,SHORT,2020
2020-03-13,DAX_S1,DAX,-95.3,1,LONG,2020
2020-03-13,DAX_S1,DAX,-60.0,2,SHORT,2020
2020-03-13,DAX_S1,DAX,-24.8,3,SHORT,2020
2020-03-16,DAX_S1,DAX,157.5,1,SHORT,2020
2020-03-16,DAX_S1,DAX,107.7,2,SHORT,2020
2020-03-16,DAX_S1,DAX,171.2,3,SHORT,2020
2020-03-17,DAX_S1,DAX,214.2,1,SHORT,2020
2020-03-17,DAX_S1,DAX,275.5,2,SHORT,2020
2020-03-17,DAX_S1,DAX,307.0,3,SHORT,2020
2020-03-18,DAX_S1,DAX,-60.3,1,SHORT,2020
2020-03-18,DAX_S1,DAX,-9.1,2,LONG,2020
2020-03-18,DAX_S1,DAX,-29.8,3,SHORT,2020
2020-03-19,DAX_S1,DAX,-73.5,1,SHORT,2020
2020-03-19,DAX_S1,DAX,-73.5,2,LONG,2020
2020-03-19,DAX_S1,DAX,-58.9,3,LONG,2020
2020-03-20,DAX_S1,DAX,230.7,1,SHORT,2020
2020-03-20,DAX_S1,DAX,14.9,2,SHORT,2020
2020-03-20,DAX_S1,DAX,-18.3,3,SHORT,2020
2020-03-23,DAX_S1,DAX,-57.9,1,LONG,2020
2020-03-23,DAX_S1,DAX,-35.5,2,LONG,2020
2020-03-23,DAX_S1,DAX,-44.3,3,LONG,2020
2020-03-24,DAX_S1,DAX,-38.5,1,SHORT,2020
2020-03-24,DAX_S1,DAX,-6.5,2,SHORT,2020
2020-03-24,DAX_S1,DAX,-33.2,3,SHORT,2020
2020-03-25,DAX_S1,DAX,-52.0,1,LONG,2020
2020-03-25,DAX_S1,DAX,165.2,2,LONG,2020
2020-03-25,DAX_S1,DAX,100.1,3,LONG,2020
2020-03-26,DAX_S1,DAX,-40.3,1,LONG,2020
2020-03-26,DAX_S1,DAX,215.4,2,LONG,2020
2020-03-26,DAX_S1,DAX,-18.4,3,LONG,2020
2020-03-27,DAX_S1,DAX,-32.3,1,LONG,2020
2020-03-27,DAX_S1,DAX,-13.7,2,LONG,2020
2020-03-27,DAX_S1,DAX,-44.2,3,LONG,2020
2020-03-30,DAX_S1,DAX,15.5,1,SHORT,2020
2020-03-30,DAX_S1,DAX,46.3,2,SHORT,2020
2020-03-30,DAX_S1,DAX,-20.2,3,SHORT,2020
2020-03-31,DAX_S1,DAX,-27.4,1,LONG,2020
2020-03-31,DAX_S1,DAX,-41.2,2,SHORT,2020
2020-03-31,DAX_S1,DAX,-2.5,3,LONG,2020
2020-04-01,DAX_S1,DAX,-35.9,1,SHORT,2020
2020-04-01,DAX_S1,DAX,-21.7,2,SHORT,2020
2020-04-01,DAX_S1,DAX,-23.6,3,LONG,2020
2020-04-02,DAX_S1,DAX,19.9,1,SHORT,2020
2020-04-02,DAX_S1,DAX,21.7,2,SHORT,2020
2020-04-02,DAX_S1,DAX,0.0,3,SHORT,2020
2020-04-03,DAX_S1,DAX,31.1,1,LONG,2020
2020-04-03,DAX_S1,DAX,54.1,2,LONG,2020
2020-04-03,DAX_S1,DAX,24.5,3,LONG,2020
2020-04-06,DAX_S1,DAX,-27.3,1,SHORT,2020
2020-04-06,DAX_S1,DAX,-27.3,2,LONG,2020
2020-04-06,DAX_S1,DAX,0.7,3,SHORT,2020
2020-04-07,DAX_S1,DAX,-19.3,1,SHORT,2020
2020-04-07,DAX_S1,DAX,109.0,2,LONG,2020
2020-04-07,DAX_S1,DAX,62.7,3,LONG,2020
2020-04-08,DAX_S1,DAX,-44.0,1,LONG,2020
2020-04-08,DAX_S1,DAX,-1.5,2,LONG,2020
2020-04-08,DAX_S1,DAX,4.6,3,LONG,2020
2020-04-09,DAX_S1,DAX,-30.4,1,SHORT,2020
2020-04-09,DAX_S1,DAX,-2.2,2,LONG,2020
2020-04-09,DAX_S1,DAX,2.0,3,LONG,2020
2020-04-13,DAX_S1,DAX,-3.8,1,SHORT,2020
2020-04-13,DAX_S1,DAX,8.7,2,SHORT,2020
2020-04-13,DAX_S1,DAX,13.4,3,SHORT,2020
2020-04-14,DAX_S1,DAX,-2.5,1,SHORT,2020
2020-04-14,DAX_S1,DAX,-10.3,2,SHORT,2020
2020-04-14,DAX_S1,DAX,-8.7,3,LONG,2020
2020-04-15,DAX_S1,DAX,41.7,1,SHORT,2020
2020-04-15,DAX_S1,DAX,19.8,2,SHORT,2020
2020-04-15,DAX_S1,DAX,141.2,3,SHORT,2020
2020-04-16,DAX_S1,DAX,-10.6,1,LONG,2020
2020-04-16,DAX_S1,DAX,24.6,2,LONG,2020
2020-04-16,DAX_S1,DAX,12.7,3,LONG,2020
2020-04-17,DAX_S1,DAX,-6.1,1,LONG,2020
2020-04-17,DAX_S1,DAX,0.0,2,SHORT,2020
2020-04-17,DAX_S1,DAX,0.5,3,SHORT,2020
2020-04-20,DAX_S1,DAX,0.0,1,LONG,2020
2020-04-20,DAX_S1,DAX,4.8,2,LONG,2020
2020-04-20,DAX_S1,DAX,1.7,3,LONG,2020
2020-04-21,DAX_S1,DAX,-0.3,1,SHORT,2020
2020-04-21,DAX_S1,DAX,5.5,2,SHORT,2020
2020-04-21,DAX_S1,DAX,-17.5,3,LONG,2020
2020-04-22,DAX_S1,DAX,-17.1,1,LONG,2020
2020-04-22,DAX_S1,DAX,-6.1,2,LONG,2020
2020-04-22,DAX_S1,DAX,1.9,3,LONG,2020
2020-04-23,DAX_S1,DAX,-8.8,1,SHORT,2020
2020-04-23,DAX_S1,DAX,3.6,2,SHORT,2020
2020-04-23,DAX_S1,DAX,-9.6,3,SHORT,2020
2020-04-24,DAX_S1,DAX,-4.2,1,SHORT,2020
2020-04-24,DAX_S1,DAX,-10.5,2,LONG,2020
2020-04-24,DAX_S1,DAX,-26.2,3,SHORT,2020
2020-04-27,DAX_S1,DAX,-1.0,1,LONG,2020
2020-04-27,DAX_S1,DAX,-0.9,2,LONG,2020
2020-04-27,DAX_S1,DAX,3.8,3,SHORT,2020
2020-04-28,DAX_S1,DAX,85.8,1,LONG,2020
2020-04-28,DAX_S1,DAX,43.1,2,LONG,2020
2020-04-28,DAX_S1,DAX,30.7,3,LONG,2020
2020-04-29,DAX_S1,DAX,-16.4,1,LONG,2020
2020-04-29,DAX_S1,DAX,-10.1,2,LONG,2020
2020-04-29,DAX_S1,DAX,-5.3,3,LONG,2020
2020-04-30,DAX_S1,DAX,-18.1,1,SHORT,2020
2020-04-30,DAX_S1,DAX,-6.5,2,SHORT,2020
2020-04-30,DAX_S1,DAX,-15.7,3,SHORT,2020
2020-05-01,DAX_S1,DAX,-2.5,1,SHORT,2020
2020-05-01,DAX_S1,DAX,-12.0,2,LONG,2020
2020-05-01,DAX_S1,DAX,0.0,3,LONG,2020
2020-05-04,DAX_S1,DAX,-1.9,1,LONG,2020
2020-05-04,DAX_S1,DAX,-17.0,2,LONG,2020
2020-05-04,DAX_S1,DAX,-7.0,3,LONG,2020
2020-05-05,DAX_S1,DAX,-23.4,1,SHORT,2020
2020-05-05,DAX_S1,DAX,2.6,2,LONG,2020
2020-05-05,DAX_S1,DAX,-23.4,3,LONG,2020
2020-05-06,DAX_S1,DAX,17.1,1,SHORT,2020
2020-05-06,DAX_S1,DAX,-16.2,2,SHORT,2020
2020-05-06,DAX_S1,DAX,-21.0,3,SHORT,2020
2020-05-07,DAX_S1,DAX,-13.7,1,SHORT,2020
2020-05-07,DAX_S1,DAX,-9.2,2,LONG,2020
2020-05-07,DAX_S1,DAX,2.0,3,SHORT,2020
2020-05-08,DAX_S1,DAX,-18.8,1,LONG,2020
2020-05-08,DAX_S1,DAX,41.3,2,SHORT,2020
2020-05-08,DAX_S1,DAX,54.0,3,SHORT,2020
2020-05-11,DAX_S1,DAX,16.2,1,SHORT,2020
2020-05-11,DAX_S1,DAX,205.8,2,SHORT,2020
2020-05-11,DAX_S1,DAX,137.0,3,SHORT,2020
2020-05-12,DAX_S1,DAX,6.3,1,SHORT,2020
2020-05-12,DAX_S1,DAX,0.0,2,SHORT,2020
2020-05-12,DAX_S1,DAX,-3.0,3,SHORT,2020
2020-05-13,DAX_S1,DAX,27.8,1,SHORT,2020
2020-05-13,DAX_S1,DAX,3.6,2,SHORT,2020
2020-05-13,DAX_S1,DAX,-11.9,3,SHORT,2020
2020-05-14,DAX_S1,DAX,-16.8,1,SHORT,2020
2020-05-14,DAX_S1,DAX,61.1,2,SHORT,2020
2020-05-14,DAX_S1,DAX,41.5,3,SHORT,2020
2020-05-15,DAX_S1,DAX,-15.5,1,SHORT,2020
2020-05-15,DAX_S1,DAX,5.5,2,LONG,2020
2020-05-15,DAX_S1,DAX,-10.0,3,LONG,2020
2020-05-18,DAX_S1,DAX,-15.3,1,LONG,2020
2020-05-18,DAX_S1,DAX,-11.6,2,LONG,2020
2020-05-18,DAX_S1,DAX,54.7,3,LONG,2020
2020-05-19,DAX_S1,DAX,23.6,1,SHORT,2020
2020-05-19,DAX_S1,DAX,128.6,2,SHORT,2020
2020-05-19,DAX_S1,DAX,157.0,3,SHORT,2020
2020-05-20,DAX_S1,DAX,-27.9,1,LONG,2020
2020-05-20,DAX_S1,DAX,-3.8,2,SHORT,2020
2020-05-20,DAX_S1,DAX,-27.9,3,LONG,2020
2020-05-21,DAX_S1,DAX,13.1,1,LONG,2020
2020-05-21,DAX_S1,DAX,-5.0,2,LONG,2020
2020-05-21,DAX_S1,DAX,-1.5,3,SHORT,2020
2020-05-22,DAX_S1,DAX,-9.2,1,LONG,2020
2020-05-22,DAX_S1,DAX,5.5,2,LONG,2020
2020-05-22,DAX_S1,DAX,-11.5,3,LONG,2020
2020-05-25,DAX_S1,DAX,-20.7,1,SHORT,2020
2020-05-25,DAX_S1,DAX,5.4,2,LONG,2020
2020-05-25,DAX_S1,DAX,280.1,3,LONG,2020
2020-05-26,DAX_S1,DAX,54.8,1,SHORT,2020
2020-05-26,DAX_S1,DAX,16.0,2,SHORT,2020
2020-05-26,DAX_S1,DAX,21.0,3,SHORT,2020
2020-05-27,DAX_S1,DAX,0.0,1,LONG,2020
2020-05-27,DAX_S1,DAX,32.4,2,LONG,2020
2020-05-27,DAX_S1,DAX,209.0,3,LONG,2020
2020-05-28,DAX_S1,DAX,-14.1,1,LONG,2020
2020-05-28,DAX_S1,DAX,24.1,2,LONG,2020
2020-05-28,DAX_S1,DAX,13.7,3,LONG,2020
2020-05-29,DAX_S1,DAX,-39.3,1,LONG,2020
2020-05-29,DAX_S1,DAX,-1.5,2,SHORT,2020
2020-05-29,DAX_S1,DAX,45.2,3,SHORT,2020
2020-06-01,DAX_S1,DAX,-5.9,1,LONG,2020
2020-06-01,DAX_S1,DAX,-7.0,2,LONG,2020
2020-06-01,DAX_S1,DAX,192.6,3,SHORT,2020
2020-06-02,DAX_S1,DAX,21.8,1,LONG,2020
2020-06-02,DAX_S1,DAX,153.0,2,LONG,2020
2020-06-02,DAX_S1,DAX,109.5,3,LONG,2020
2020-06-03,DAX_S1,DAX,-14.6,1,LONG,2020
2020-06-03,DAX_S1,DAX,5.4,2,LONG,2020
2020-06-03,DAX_S1,DAX,18.5,3,LONG,2020
2020-06-04,DAX_S1,DAX,-6.1,1,LONG,2020
2020-06-04,DAX_S1,DAX,13.2,2,LONG,2020
2020-06-04,DAX_S1,DAX,18.0,3,LONG,2020
2020-06-05,DAX_S1,DAX,1.4,1,LONG,2020
2020-06-05,DAX_S1,DAX,-9.8,2,LONG,2020
2020-06-05,DAX_S1,DAX,-12.3,3,LONG,2020
2020-06-08,DAX_S1,DAX,-23.1,1,SHORT,2020
2020-06-08,DAX_S1,DAX,-26.7,2,LONG,2020
2020-06-08,DAX_S1,DAX,0.9,3,LONG,2020
2020-06-09,DAX_S1,DAX,28.2,1,SHORT,2020
2020-06-09,DAX_S1,DAX,27.5,2,SHORT,2020
2020-06-09,DAX_S1,DAX,122.8,3,SHORT,2020
2020-06-10,DAX_S1,DAX,-16.4,1,SHORT,2020
2020-06-10,DAX_S1,DAX,31.9,2,SHORT,2020
2020-06-10,DAX_S1,DAX,389.0,3,SHORT,2020
2020-06-11,DAX_S1,DAX,-30.0,1,LONG,2020
2020-06-11,DAX_S1,DAX,-27.0,2,LONG,2020
2020-06-11,DAX_S1,DAX,11.3,3,LONG,2020
2020-06-12,DAX_S1,DAX,-8.7,1,SHORT,2020
2020-06-12,DAX_S1,DAX,1.3,2,SHORT,2020
2020-06-12,DAX_S1,DAX,-10.0,3,LONG,2020
2020-06-15,DAX_S1,DAX,-26.5,1,SHORT,2020
2020-06-15,DAX_S1,DAX,-14.2,2,SHORT,2020
2020-06-15,DAX_S1,DAX,-27.0,3,SHORT,2020
2020-06-16,DAX_S1,DAX,-50.7,1,SHORT,2020
2020-06-16,DAX_S1,DAX,-20.5,2,LONG,2020
2020-06-16,DAX_S1,DAX,-4.5,3,SHORT,2020
2020-06-17,DAX_S1,DAX,56.7,1,LONG,2020
2020-06-17,DAX_S1,DAX,27.7,2,LONG,2020
2020-06-17,DAX_S1,DAX,42.6,3,LONG,2020
2020-06-18,DAX_S1,DAX,-6.7,1,LONG,2020
2020-06-18,DAX_S1,DAX,46.5,2,LONG,2020
2020-06-18,DAX_S1,DAX,0.0,3,LONG,2020
2020-06-19,DAX_S1,DAX,-20.3,1,LONG,2020
2020-06-19,DAX_S1,DAX,-20.3,2,SHORT,2020
2020-06-19,DAX_S1,DAX,0.0,3,LONG,2020
2020-06-22,DAX_S1,DAX,63.1,1,LONG,2020
2020-06-22,DAX_S1,DAX,47.7,2,LONG,2020
2020-06-22,DAX_S1,DAX,58.8,3,LONG,2020
2020-06-23,DAX_S1,DAX,115.3,1,LONG,2020
2020-06-23,DAX_S1,DAX,66.5,2,LONG,2020
2020-06-23,DAX_S1,DAX,65.1,3,LONG,2020
2020-06-24,DAX_S1,DAX,-19.0,1,SHORT,2020
2020-06-24,DAX_S1,DAX,80.1,2,SHORT,2020
2020-06-24,DAX_S1,DAX,210.6,3,SHORT,2020
2020-06-25,DAX_S1,DAX,37.0,1,LONG,2020
2020-06-25,DAX_S1,DAX,345.0,2,LONG,2020
2020-06-25,DAX_S1,DAX,169.5,3,LONG,2020
2020-06-26,DAX_S1,DAX,3.0,1,LONG,2020
2020-06-26,DAX_S1,DAX,18.3,2,LONG,2020
2020-06-26,DAX_S1,DAX,11.6,3,SHORT,2020
2020-06-29,DAX_S1,DAX,-1.5,1,SHORT,2020
2020-06-29,DAX_S1,DAX,48.1,2,SHORT,2020
2020-06-29,DAX_S1,DAX,23.2,3,SHORT,2020
2020-06-30,DAX_S1,DAX,-21.6,1,SHORT,2020
2020-06-30,DAX_S1,DAX,-15.3,2,LONG,2020
2020-06-30,DAX_S1,DAX,-27.4,3,SHORT,2020
2020-07-01,DAX_S1,DAX,2.9,1,LONG,2020
2020-07-01,DAX_S1,DAX,7.8,2,LONG,2020
2020-07-01,DAX_S1,DAX,2.1,3,SHORT,2020
2020-07-02,DAX_S1,DAX,-18.2,1,LONG,2020
2020-07-02,DAX_S1,DAX,98.0,2,LONG,2020
2020-07-02,DAX_S1,DAX,99.4,3,LONG,2020
2020-07-03,DAX_S1,DAX,-28.0,1,LONG,2020
2020-07-03,DAX_S1,DAX,-11.0,2,LONG,2020
2020-07-03,DAX_S1,DAX,-5.6,3,LONG,2020
2020-07-06,DAX_S1,DAX,-7.2,1,SHORT,2020
2020-07-06,DAX_S1,DAX,8.3,2,SHORT,2020
2020-07-06,DAX_S1,DAX,101.5,3,SHORT,2020
2020-07-07,DAX_S1,DAX,-11.6,1,SHORT,2020
2020-07-07,DAX_S1,DAX,-10.2,2,LONG,2020
2020-07-07,DAX_S1,DAX,7.1,3,LONG,2020
2020-07-08,DAX_S1,DAX,-23.3,1,SHORT,2020
2020-07-08,DAX_S1,DAX,-6.0,2,LONG,2020
2020-07-08,DAX_S1,DAX,2.0,3,LONG,2020
2020-07-09,DAX_S1,DAX,-2.7,1,SHORT,2020
2020-07-09,DAX_S1,DAX,-33.7,2,SHORT,2020
2020-07-09,DAX_S1,DAX,8.7,3,LONG,2020
2020-07-10,DAX_S1,DAX,9.4,1,LONG,2020
2020-07-10,DAX_S1,DAX,191.1,2,LONG,2020
2020-07-10,DAX_S1,DAX,83.7,3,LONG,2020
2020-07-13,DAX_S1,DAX,-39.6,1,SHORT,2020
2020-07-13,DAX_S1,DAX,-11.2,2,LONG,2020
2020-07-13,DAX_S1,DAX,-7.1,3,SHORT,2020
2020-07-14,DAX_S1,DAX,0.0,1,LONG,2020
2020-07-14,DAX_S1,DAX,-22.2,2,SHORT,2020
2020-07-14,DAX_S1,DAX,-19.7,3,SHORT,2020
2020-07-15,DAX_S1,DAX,-7.6,1,LONG,2020
2020-07-15,DAX_S1,DAX,-9.8,2,SHORT,2020
2020-07-15,DAX_S1,DAX,-16.6,3,LONG,2020
2020-07-16,DAX_S1,DAX,-16.1,1,SHORT,2020
2020-07-16,DAX_S1,DAX,8.0,2,SHORT,2020
2020-07-16,DAX_S1,DAX,26.2,3,SHORT,2020
2020-07-17,DAX_S1,DAX,-0.2,1,SHORT,2020
2020-07-17,DAX_S1,DAX,2.7,2,SHORT,2020
2020-07-17,DAX_S1,DAX,7.9,3,SHORT,2020
2020-07-20,DAX_S1,DAX,-28.5,1,SHORT,2020
2020-07-20,DAX_S1,DAX,9.6,2,LONG,2020
2020-07-20,DAX_S1,DAX,-2.7,3,LONG,2020
2020-07-21,DAX_S1,DAX,-9.7,1,LONG,2020
2020-07-21,DAX_S1,DAX,5.0,2,LONG,2020
2020-07-21,DAX_S1,DAX,44.5,3,LONG,2020
2020-07-22,DAX_S1,DAX,28.0,1,SHORT,2020
2020-07-22,DAX_S1,DAX,38.9,2,SHORT,2020
2020-07-22,DAX_S1,DAX,20.5,3,SHORT,2020
2020-07-23,DAX_S1,DAX,-13.4,1,SHORT,2020
2020-07-23,DAX_S1,DAX,-16.9,2,SHORT,2020
2020-07-23,DAX_S1,DAX,19.3,3,LONG,2020
2020-07-24,DAX_S1,DAX,-32.7,1,SHORT,2020
2020-07-24,DAX_S1,DAX,-1.3,2,SHORT,2020
2020-07-24,DAX_S1,DAX,8.7,3,SHORT,2020
2020-07-27,DAX_S1,DAX,-14.7,1,SHORT,2020
2020-07-27,DAX_S1,DAX,36.8,2,LONG,2020
2020-07-27,DAX_S1,DAX,4.4,3,LONG,2020
2020-07-28,DAX_S1,DAX,-15.3,1,SHORT,2020
2020-07-28,DAX_S1,DAX,-31.5,2,LONG,2020
2020-07-28,DAX_S1,DAX,-10.8,3,SHORT,2020
2020-07-29,DAX_S1,DAX,-6.4,1,SHORT,2020
2020-07-29,DAX_S1,DAX,10.7,2,LONG,2020
2020-07-29,DAX_S1,DAX,-14.8,3,LONG,2020
2020-07-30,DAX_S1,DAX,-0.0,1,SHORT,2020
2020-07-30,DAX_S1,DAX,3.0,2,SHORT,2020
2020-07-30,DAX_S1,DAX,247.6,3,SHORT,2020
2020-07-31,DAX_S1,DAX,21.2,1,LONG,2020
2020-07-31,DAX_S1,DAX,14.1,2,LONG,2020
2020-07-31,DAX_S1,DAX,92.7,3,LONG,2020
2020-08-03,DAX_S1,DAX,-19.0,1,SHORT,2020
2020-08-03,DAX_S1,DAX,76.3,2,LONG,2020
2020-08-03,DAX_S1,DAX,66.4,3,LONG,2020
2020-08-04,DAX_S1,DAX,-27.4,1,SHORT,2020
2020-08-04,DAX_S1,DAX,38.8,2,SHORT,2020
2020-08-04,DAX_S1,DAX,10.2,3,SHORT,2020
2020-08-05,DAX_S1,DAX,16.6,1,LONG,2020
2020-08-05,DAX_S1,DAX,13.6,2,LONG,2020
2020-08-05,DAX_S1,DAX,-37.5,3,LONG,2020
2020-08-06,DAX_S1,DAX,28.1,1,LONG,2020
2020-08-06,DAX_S1,DAX,7.1,2,LONG,2020
2020-08-06,DAX_S1,DAX,18.4,3,SHORT,2020
2020-08-07,DAX_S1,DAX,0.0,1,LONG,2020
2020-08-07,DAX_S1,DAX,5.0,2,LONG,2020
2020-08-07,DAX_S1,DAX,-8.9,3,SHORT,2020
2020-08-10,DAX_S1,DAX,79.5,1,SHORT,2020
2020-08-10,DAX_S1,DAX,83.4,2,SHORT,2020
2020-08-10,DAX_S1,DAX,120.7,3,SHORT,2020
2020-08-11,DAX_S1,DAX,0.0,1,LONG,2020
2020-08-11,DAX_S1,DAX,0.0,2,LONG,2020
2020-08-11,DAX_S1,DAX,64.0,3,LONG,2020
2020-08-12,DAX_S1,DAX,-16.8,1,LONG,2020
2020-08-12,DAX_S1,DAX,-11.8,2,SHORT,2020
2020-08-12,DAX_S1,DAX,-5.1,3,SHORT,2020
2020-08-13,DAX_S1,DAX,-21.4,1,SHORT,2020
2020-08-13,DAX_S1,DAX,5.7,2,SHORT,2020
2020-08-13,DAX_S1,DAX,-0.5,3,SHORT,2020
2020-08-14,DAX_S1,DAX,71.3,1,SHORT,2020
2020-08-14,DAX_S1,DAX,140.6,2,SHORT,2020
2020-08-14,DAX_S1,DAX,127.8,3,SHORT,2020
2020-08-17,DAX_S1,DAX,-7.0,1,LONG,2020
2020-08-17,DAX_S1,DAX,32.0,2,LONG,2020
2020-08-17,DAX_S1,DAX,-1.7,3,LONG,2020
2020-08-18,DAX_S1,DAX,92.8,1,LONG,2020
2020-08-18,DAX_S1,DAX,83.3,2,LONG,2020
2020-08-18,DAX_S1,DAX,57.8,3,LONG,2020
2020-08-19,DAX_S1,DAX,9.2,1,LONG,2020
2020-08-19,DAX_S1,DAX,49.4,2,LONG,2020
2020-08-19,DAX_S1,DAX,48.0,3,LONG,2020
2020-08-20,DAX_S1,DAX,0.0,1,LONG,2020
2020-08-20,DAX_S1,DAX,33.8,2,SHORT,2020
2020-08-20,DAX_S1,DAX,3.9,3,SHORT,2020
2020-08-21,DAX_S1,DAX,26.5,1,LONG,2020
2020-08-21,DAX_S1,DAX,33.2,2,LONG,2020
2020-08-21,DAX_S1,DAX,18.3,3,LONG,2020
2020-08-24,DAX_S1,DAX,-4.2,1,LONG,2020
2020-08-24,DAX_S1,DAX,3.6,2,LONG,2020
2020-08-24,DAX_S1,DAX,115.4,3,LONG,2020
2020-08-25,DAX_S1,DAX,29.5,1,SHORT,2020
2020-08-25,DAX_S1,DAX,43.3,2,SHORT,2020
2020-08-25,DAX_S1,DAX,41.8,3,SHORT,2020
2020-08-26,DAX_S1,DAX,-19.1,1,LONG,2020
2020-08-26,DAX_S1,DAX,-12.6,2,SHORT,2020
2020-08-26,DAX_S1,DAX,-1.6,3,SHORT,2020
2020-08-27,DAX_S1,DAX,-20.7,1,SHORT,2020
2020-08-27,DAX_S1,DAX,-5.0,2,LONG,2020
2020-08-27,DAX_S1,DAX,-1.1,3,SHORT,2020
2020-08-28,DAX_S1,DAX,13.9,1,SHORT,2020
